can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,price
True,True,,,183015,0,0,0,0,-5.8,-47,"[{'offset': 0, 'projected_percent': '-7.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-29.4', 'likelihood': -2}]",,False,0,2,1.0,1.0,0,Cédric,0.0,303,False,,,40,183015.jpg,0.0,False,Kipré,0.7,False,,a,12,40,0,128,128,911,911,0.0,0.0,Kipré,,54.0,2026-07-01,1996-12-09,False,p183015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,159.0,277.0,93.0,277.0,93.0,234.0,89.0,0.0,0.0,0.0,Ipswich Town,4.0
True,True,,,216616,0,0,0,0,0.2,11,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.6', 'likelihood': 1}]",,False,0,2,1.0,1.0,4,Dara,4.0,304,False,,,40,216616.jpg,4.0,False,O'Shea,3.5,False,,a,12,40,4,2709,2709,2043,2043,1.0,1.0,O'Shea,,104.0,2024-08-25,1999-03-04,False,p216616,90,0,0,0,1,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,16,6,2,18,1,0.00,0.16,0.16,0.66,,,,,,,[],,26.0,15.0,26.0,15.0,26.0,15.0,26.0,15.0,0.0,0.0,0.16,0.16,0.66,1.0,559.0,163.0,67.0,29.0,67.0,29.0,96.0,39.0,1.0,0.0,18.0,Ipswich Town,4.0
True,True,,,455084,0,0,0,0,-1.3,-103,"[{'offset': 0, 'projected_percent': '-1.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-4.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-7.9', 'likelihood': -1}]",,False,0,2,1.0,1.0,2,Leif,2.0,305,False,,,40,455084.jpg,2.0,False,Davis,5.2,False,,a,12,40,2,1973,1973,3797,3797,0.5,0.5,Davis,,241.0,2022-07-25,1999-12-31,False,p455084,90,0,0,0,1,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,7,4,0,7,1,0.00,0.01,0.01,0.66,2.0,,2.0,,,,[],,40.0,25.0,40.0,25.0,40.0,25.0,40.0,25.0,0.0,0.0,0.01,0.01,0.66,1.0,573.0,173.0,102.0,40.0,102.0,40.0,66.0,26.0,1.0,0.0,7.0,Ipswich Town,4.0
True,True,,,449429,0,0,0,0,-1.2,-17,"[{'offset': 0, 'projected_percent': '-1.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-4.9', 'likelihood': -1}]",,False,0,2,1.0,1.0,2,Jacob,2.0,306,False,,,40,449429.jpg,2.0,False,Greaves,1.5,False,,a,12,40,2,461,461,899,899,0.5,0.5,Greaves,,241.0,2024-07-12,2000-09-12,False,p449429,90,0,0,0,1,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,4,1,3,7,1,0.00,0.00,0.00,0.66,,,,,,,[],,38.0,23.0,38.0,23.0,38.0,23.0,38.0,23.0,0.0,0.0,0.0,0.0,0.66,1.0,571.0,171.0,101.0,39.0,101.0,39.0,158.0,67.0,1.0,0.0,7.0,Ipswich Town,4.0
True,True,,,222018,0,0,0,0,-3.6,1,"[{'offset': 0, 'projected_percent': '-3.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-1.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,1.0,1.0,0,Ben,0.0,307,False,,,40,222018.jpg,0.0,False,Johnson,0.1,False,,a,12,40,0,142,142,232,232,0.0,0.0,Johnson,,241.0,2024-07-01,2000-01-24,False,p222018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,29.0,18.0,29.0,18.0,29.0,18.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,166.0,282.0,97.0,282.0,97.0,415.0,148.0,0.0,0.0,0.0,Ipswich Town,4.0
True,True,,,176420,0,0,0,0,-5.8,-38,"[{'offset': 0, 'projected_percent': '-7.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-16.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-25.5', 'likelihood': -2}]",,False,0,2,1.0,1.0,0,Darnell,0.0,308,False,,,40,176420.jpg,0.0,False,Furlong,0.7,False,,a,12,40,0,91,91,852,852,0.0,0.0,Furlong,,241.0,2025-08-28,1995-10-31,False,p176420,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,20.0,10.0,20.0,10.0,20.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,158.0,276.0,92.0,276.0,92.0,237.0,91.0,0.0,0.0,0.0,Ipswich Town,4.0
True,True,,,501390,0,0,0,0,0.0,8,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.3', 'likelihood': 1}]",,False,0,3,1.5,1.5,4,Marcelino,4.0,309,False,,,50,501390.jpg,4.0,False,Núñez,0.1,False,,a,12,40,4,237,237,199,199,0.8,0.8,Núñez,,44.0,2025-08-29,2000-03-01,False,p501390,79,0,0,0,1,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,4,6,2,12,1,0.03,0.03,0.06,0.63,1.0,,1.0,,,,[],,328.0,89.0,328.0,89.0,328.0,89.0,328.0,89.0,0.03,0.0,0.03,0.06,0.72,1.14,345.0,199.0,68.0,28.0,68.0,28.0,394.0,153.0,1.14,0.0,13.67,Ipswich Town,5.0
True,True,0.0,0.0,241117,0,0,0,0,-18.6,0,"[{'offset': 0, 'projected_percent': '-18.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-18.6', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Azor,0.0,310,False,Muscular injury - Unknown return date,2026-07-29T18:00:10.305484Z,50,241117.jpg,0.0,False,Matusiwa,0.0,False,,i,12,40,0,1,1,39,39,0.0,0.0,Matusiwa,,152.0,2025-07-13,1998-04-28,False,p241117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.itfc.co.uk/news/2026/may/12/midfield-duo-undergo-surgery/,273.0,63.0,273.0,63.0,273.0,63.0,273.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,173.0,448.0,173.0,448.0,173.0,594.0,259.0,0.0,0.0,0.0,Ipswich Town,5.0
True,False,0.0,0.0,149929,0,0,0,0,0.0,-3,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Wes,0.0,311,False,Has joined Leicester City permanently,2026-08-10T14:02:47.597478Z,50,149929.jpg,0.0,False,Burns,0.0,False,,u,12,40,0,0,0,78,78,0.0,0.0,Burns,,244.0,2021-06-09,1994-11-23,False,p149929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,224.0,34.0,224.0,34.0,224.0,34.0,224.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,144.0,418.0,155.0,418.0,155.0,588.0,254.0,0.0,0.0,0.0,Ipswich Town,5.0
True,True,0.0,0.0,231899,0,0,0,0,-11.1,-11,"[{'offset': 0, 'projected_percent': '-13.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-25.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-38.2', 'likelihood': -2}]",,False,0,3,0.0,0.0,0,Jack,0.0,312,False,Knee injury - Unknown return date,2026-07-29T18:00:10.319370Z,45,231899.jpg,0.0,False,Taylor,0.0,False,,i,12,40,0,45,45,298,298,0.0,0.0,Taylor,,104.0,2023-06-26,1998-06-23,False,p231899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.itfc.co.uk/news/2026/may/12/midfield-duo-undergo-surgery/,121.0,6.0,121.0,6.0,121.0,6.0,121.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,244.0,345.0,131.0,345.0,131.0,486.0,202.0,0.0,0.0,0.0,Ipswich Town,4.5
True,True,,,443261,0,0,0,0,0.2,35,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.3', 'likelihood': 1}]",,False,0,3,2.0,2.0,7,Jack,7.0,313,False,,,55,443261.jpg,7.0,False,Clarke,0.3,False,,a,12,40,7,753,753,423,423,1.3,1.3,Clarke,Jack Clarke,241.0,2024-08-24,2000-11-23,False,p443261,19,1,0,0,0,0,0,0,0,0,0,1,27,0.0,0.0,0.0,0.0,0,1,1,2,0,0.10,0.00,0.10,0.03,3.0,,3.0,,1.0,,[],,434.0,159.0,434.0,159.0,434.0,159.0,434.0,159.0,0.47,0.0,0.0,0.47,0.14,0.0,165.0,103.0,36.0,17.0,36.0,17.0,304.0,103.0,0.0,0.0,9.47,Ipswich Town,5.5
True,True,,,229164,0,0,0,0,-10.8,-2,"[{'offset': 0, 'projected_percent': '-14.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-32.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-50.2', 'likelihood': -3}]",,False,0,3,1.5,1.5,0,Chiedozie,0.0,314,False,,,50,229164.jpg,0.0,False,Ogbene,0.0,False,,a,12,40,0,13,13,52,52,0.0,0.0,Ogbene,,104.0,2024-08-28,1997-05-01,False,p229164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,265.0,58.0,265.0,58.0,265.0,58.0,265.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,168.0,441.0,168.0,441.0,168.0,553.0,230.0,0.0,0.0,0.0,Ipswich Town,5.0
True,True,,,531442,0,0,0,0,-8.7,-20,"[{'offset': 0, 'projected_percent': '-11.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-23.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-36.5', 'likelihood': -2}]",,False,0,3,2.0,2.0,2,Abdul,2.0,315,False,,,55,531442.jpg,2.0,False,Fatawu,0.2,False,,a,12,40,2,184,184,584,584,0.4,0.4,Fatawu,Abdul Fatawu,81.0,2026-07-21,2004-03-08,False,p531442,65,0,0,0,1,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0,1,2,4,7,1,0.00,0.41,0.41,0.63,,,,,,,[],,471.0,182.0,471.0,182.0,471.0,182.0,471.0,182.0,0.0,0.0,0.57,0.57,0.87,1.38,202.0,126.0,133.0,65.0,133.0,65.0,323.0,113.0,1.38,0.0,9.69,Ipswich Town,5.5
True,True,,,543968,0,0,0,0,8.4,1592,"[{'offset': 0, 'projected_percent': '12.9', 'likelihood': 1}, {'offset': 1, 'projected_percent': '36.3', 'likelihood': 2}, {'offset': 2, 'projected_percent': '59.7', 'likelihood': 3}]",,False,1,4,1.8,1.8,9,Emersonn,9.0,316,True,,,55,543968.jpg,9.0,False,Correia da Silva,0.7,False,,a,12,40,9,18883,18883,1599,1599,1.6,1.6,Emersonn,Emersonn,30.0,2026-07-08,2004-07-16,False,p543968,65,1,0,0,1,0,0,0,0,0,0,3,41,0.0,0.0,0.0,0.0,1,1,1,3,1,0.82,0.06,0.88,0.63,,,,,2.0,,[],,473.0,40.0,473.0,40.0,473.0,40.0,473.0,40.0,1.14,0.0,0.08,1.22,0.87,1.38,204.0,44.0,24.0,1.0,24.0,1.0,220.0,37.0,1.38,0.0,4.15,Ipswich Town,5.5
True,False,0.0,0.0,222625,0,0,0,0,0.0,-100,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,4,0.0,0.0,0,George,0.0,317,False,Has joined Stoke City permanently,2026-08-21T13:06:08.606019Z,50,222625.jpg,0.0,False,Hirst,0.2,False,,u,12,40,0,0,0,3359,3359,0.0,0.0,Hirst,,243.0,2023-07-13,1999-02-15,False,p222625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,261.0,15.0,261.0,15.0,261.0,15.0,261.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,51.0,438.0,42.0,438.0,42.0,329.0,53.0,0.0,0.0,0.0,Ipswich Town,5.0
True,True,,,481624,0,0,0,0,-17.3,-26,"[{'offset': 0, 'projected_percent': '-21.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-45.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-68.2', 'likelihood': -4}]",,False,0,3,2.0,2.0,0,Jaden,0.0,318,False,,,55,481624.jpg,0.0,False,Philogene,0.2,False,,a,12,40,0,66,66,585,585,0.0,0.0,Philogene,,241.0,2025-01-15,2002-02-08,False,p481624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,,,,3.0,,[],,455.0,169.0,455.0,169.0,455.0,169.0,455.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,113.0,544.0,229.0,544.0,229.0,371.0,138.0,0.0,0.0,0.0,Ipswich Town,5.5
True,False,0.0,0.0,172453,0,0,0,0,0.0,-7,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Sam,0.0,319,False,Has joined Derby County on loan for the rest of the season,2026-08-17T13:51:41.713979Z,50,172453.jpg,0.0,False,Szmodics,0.0,False,,u,12,40,0,0,0,183,183,0.0,0.0,Szmodics,,104.0,2024-08-16,1995-09-24,False,p172453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,232.0,41.0,232.0,41.0,232.0,41.0,232.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,151.0,424.0,160.0,424.0,160.0,584.0,250.0,0.0,0.0,0.0,Ipswich Town,5.0
True,True,,,147675,0,0,0,0,0.2,-7,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '-0.6', 'likelihood': -1}]",,False,0,4,1.4,1.4,1,Chuba,1.0,320,False,,,50,147675.jpg,1.0,False,Akpom,0.6,False,,a,12,40,1,1384,1384,1199,1199,0.2,0.2,Akpom,,241.0,2026-07-01,1995-10-09,False,p147675,24,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,2,1,3,0,0.00,0.00,0.00,0.03,,,,,,,[],,223.0,13.0,223.0,13.0,223.0,13.0,223.0,13.0,0.0,0.0,0.0,0.0,0.11,0.0,240.0,49.0,191.0,18.0,191.0,18.0,248.0,42.0,0.0,0.0,11.25,Ipswich Town,5.0
True,True,,,557012,0,0,0,0,0.7,101,"[{'offset': 0, 'projected_percent': '1.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.0', 'likelihood': 1}]",,False,0,4,1.0,1.0,1,Sindre,1.0,321,False,,,45,557012.jpg,1.0,False,Walle Egeli,2.2,False,,a,12,40,1,4942,4942,3374,3374,0.2,0.2,Walle Egeli,,161.0,2025-08-29,2006-06-21,False,p557012,10,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.03,,,,,,,[],,182.0,6.0,182.0,6.0,182.0,6.0,182.0,6.0,0.0,0.0,0.0,0.0,0.27,0.0,508.0,66.0,186.0,17.0,186.0,17.0,120.0,16.0,0.0,0.0,0.0,Ipswich Town,4.5
True,True,,,462387,0,0,0,0,-6.7,-28,"[{'offset': 0, 'projected_percent': '-12.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-41.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-69.6', 'likelihood': -4}]",,False,0,4,1.4,1.4,0,Ali,0.0,322,False,,,50,462387.jpg,0.0,False,Al-Hamadi,0.1,False,,a,12,40,0,304,304,511,511,0.0,0.0,Al-Hamadi,Ali Al Hamadi,103.0,2024-01-29,2002-03-01,False,p462387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,296.0,18.0,296.0,18.0,296.0,18.0,296.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,54.0,467.0,44.0,467.0,44.0,384.0,59.0,0.0,0.0,0.0,Ipswich Town,5.0
True,True,,,461587,0,0,0,0,-1.1,-59,"[{'offset': 0, 'projected_percent': '-2.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-14.7', 'likelihood': -1}]",,False,0,3,1.0,1.0,1,Kasey,1.0,323,False,,,45,461587.jpg,1.0,False,McAteer,1.4,False,,a,12,40,1,1790,1790,2313,2313,0.2,0.2,McAteer,,104.0,2025-08-22,2001-11-22,False,p461587,24,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,2,1,3,0,0.00,0.00,0.00,0.03,,,,,,,[],,141.0,8.0,141.0,8.0,141.0,8.0,141.0,8.0,0.0,0.0,0.0,0.0,0.11,0.0,467.0,246.0,177.0,81.0,177.0,81.0,162.0,48.0,0.0,0.0,11.25,Ipswich Town,4.5
True,True,,,232457,0,0,0,0,-13.1,-8,"[{'offset': 0, 'projected_percent': '-17.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-39.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-62.3', 'likelihood': -4}]",,False,0,3,1.5,1.5,0,Anis,0.0,324,False,,,50,232457.jpg,0.0,False,Mehmeti,0.1,False,,a,12,40,0,21,21,162,162,0.0,0.0,Mehmeti,,2.0,2026-01-23,2001-01-09,False,p232457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,269.0,60.0,269.0,60.0,269.0,60.0,269.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,170.0,444.0,170.0,444.0,170.0,474.0,194.0,0.0,0.0,0.0,Ipswich Town,5.0
True,True,,,546600,0,0,0,0,-11.4,-4,"[{'offset': 0, 'projected_percent': '-14.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-30.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-46.3', 'likelihood': -3}]",,False,0,1,1.9,1.9,0,Kayne,0.0,554,False,,,45,546600.jpg,0.0,False,van Oevelen,0.0,False,,a,12,40,0,20,20,100,100,0.0,0.0,Van Oevelen,,152.0,2026-07-21,2003-08-07,False,p546600,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,173.0,44.0,173.0,44.0,173.0,44.0,173.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,45.0,377.0,55.0,377.0,55.0,504.0,54.0,0.0,0.0,0.0,Ipswich Town,4.5
True,True,,,442967,0,0,0,0,-6.7,-32,"[{'offset': 0, 'projected_percent': '-9.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-20.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-32.5', 'likelihood': -2}]",,False,0,3,2.0,2.0,2,Daizen,2.0,562,False,,,55,442967.jpg,2.0,False,Maeda,0.4,False,,a,12,40,2,291,291,794,794,0.4,0.4,Maeda,,108.0,2026-07-25,1997-10-20,False,p442967,79,0,0,0,1,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,3,2,4,9,1,0.61,0.00,0.61,0.63,,,,,,,[],,433.0,158.0,433.0,158.0,433.0,158.0,433.0,158.0,0.69,0.0,0.0,0.69,0.72,1.14,164.0,102.0,130.0,62.0,130.0,62.0,270.0,87.0,1.14,0.0,10.25,Ipswich Town,5.5
True,True,,,240514,0,0,0,0,-1.0,0,"[{'offset': 0, 'projected_percent': '-1.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-1.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-1.0', 'likelihood': -1}]",,False,0,1,1.9,1.9,2,Kjell,2.0,564,False,,,45,240514.jpg,2.0,False,Scherpen,0.7,False,,a,12,40,2,409,409,545,545,0.4,0.4,Scherpen,,152.0,2026-07-28,2000-01-23,False,p240514,90,0,0,0,1,0,0,0,0,0,2,0,12,0.0,0.0,0.0,0.0,1,10,0,0,1,0.00,0.00,0.00,0.66,,,,,,,[],,124.0,34.0,124.0,34.0,124.0,34.0,124.0,34.0,0.0,2.0,0.0,0.0,0.66,1.0,450.0,35.0,104.0,8.0,104.0,8.0,235.0,32.0,1.0,0.0,0.0,Ipswich Town,4.5
True,True,,,216055,0,0,0,0,-8.5,-14,"[{'offset': 0, 'projected_percent': '-11.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-26.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-41.1', 'likelihood': -3}]",,False,0,3,1.5,1.5,0,Florentino Ibrain,0.0,571,False,,,50,216055.jpg,0.0,False,Morris Luís,0.1,False,,a,12,40,0,102,102,304,304,0.0,0.0,Florentino,Florentino,173.0,2026-08-04,1999-08-19,False,p216055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,255.0,55.0,255.0,55.0,255.0,55.0,255.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,165.0,434.0,166.0,434.0,166.0,389.0,150.0,0.0,0.0,0.0,Ipswich Town,5.0
True,True,75.0,,474120,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-08-31T13:58:54.247304Z,False,0,3,1.5,2.0,5,Julio,5.0,591,False,Muscular injury - 75% chance of playing,2026-08-22T18:00:07.551930Z,55,474120.jpg,5.0,False,Enciso,0.3,False,,d,12,40,5,4830,4830,905,905,0.9,0.9,Enciso,,168.0,2026-08-17,2004-01-23,False,p474120,70,0,1,0,1,0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,2,5,1,8,1,0.23,0.31,0.54,0.63,,,,,,,[],,450.0,166.0,450.0,166.0,450.0,166.0,450.0,166.0,0.3,0.0,0.4,0.7,0.81,1.29,181.0,110.0,64.0,26.0,64.0,26.0,286.0,95.0,1.29,0.0,10.29,Ipswich Town,5.5
True,True,,,572584,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-08-31T13:59:29.234241Z,False,0,2,1.0,1.0,1,Abdoul,1.0,592,False,,,40,572584.jpg,1.0,False,Ouattara,1.1,False,,a,12,40,1,1453,1453,1204,1204,0.2,0.2,Ouattara,,54.0,2026-08-17,2005-10-22,False,p572584,10,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,2,0,0,2,0,0.00,0.00,0.00,0.03,,,,,,,[],,58.0,39.0,58.0,39.0,58.0,39.0,58.0,39.0,0.0,0.0,0.0,0.0,0.27,0.0,591.0,187.0,165.0,56.0,165.0,56.0,188.0,72.0,0.0,0.0,18.0,Ipswich Town,4.0
True,True,,,524180,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-04T19:31:08.856600Z,False,0,3,1.0,1.0,0,Cameron,0.0,602,False,,,45,524180.jpg,0.0,False,Humphreys,0.0,False,,a,12,40,0,303,303,66,66,0.0,0.0,Humphreys,,241.0,2021-08-09,2003-10-30,False,p524180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,171.0,16.0,171.0,16.0,171.0,16.0,171.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,254.0,375.0,139.0,375.0,139.0,567.0,240.0,0.0,0.0,0.0,Ipswich Town,4.5
